song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
So Far Away;Martin Garrix;Dave2899Dave;2018-01-02 23:24;9;0;"None";@Rudgrcom ; ;948334230982901760;RT @Rudgrcom: Martin Garrix | TimeOut72 https://t.co/0ov5iR1y6d https://t.co/wTY5VgEUTB
So Far Away;Martin Garrix;Rudgrcom;2018-01-02 21:56;9;33;"None";; ;948311986319843328;Martin Garrix | TimeOut72 https://t.co/0ov5iR1y6d https://t.co/wTY5VgEUTB
So Far Away;Martin Garrix;sriram_d_gabru;2018-01-02 16:02;5;0;"None";@Rudgrcom ; ;948223067691667457;RT @Rudgrcom: Wishing everybody a magical 2018 🎆🍾✨  Martin Garrix | TimeOut72 https://t.co/0ov5iR1y6d https://t.co/wWEN3LXzvW
So Far Away;Martin Garrix;NirmalaHembram;2018-01-02 14:39;5;0;"None";@Rudgrcom ; ;948202007210344449;RT @Rudgrcom: Wishing everybody a magical 2018 🎆🍾✨  Martin Garrix | TimeOut72 https://t.co/0ov5iR1y6d https://t.co/wWEN3LXzvW
So Far Away;Martin Garrix;KlaasGroot1;2018-01-02 13:38;0;1;"None";@YouTube ; ;948186816582225921;Martin Garrix &amp; David Guetta - So Far Away (feat. Jamie Scott &amp; Romy Dya... https://t.co/2zL8OmRL7C via @YouTube
So Far Away;Martin Garrix;hits4uradio;2018-01-02 10:33;0;0;"None";; ;948140199095230465;This song is playing: Martin Garrix &amp; Troye Sivan - There for You Listen: https://t.co/Yu55BIA5JO
So Far Away;Martin Garrix;hoenoplzdont;2018-01-02 09:04;38;0;"None";@RomyDya ; ;948117696746479616;RT @RomyDya: OUT NOW! 'So Far Away' by Martin Garrix, David Guetta, Jamie Scott, Romy Dya #newmusic #martingarrix #daviduetta #jamiescott #…
So Far Away;Martin Garrix;beats2dance2016;2018-01-02 08:59;0;0;"None";; ;948116420361179136;Now playing MARTIN GARRIX ft ALESSO - In My Helicopter (SASA MALANGA VS ALEX GAROFALO)mash up #beats2dance #Ch1... https://t.co/jMyNwNGnFf
So Far Away;Martin Garrix;beats2dance2016;2018-01-02 08:58;0;1;"None";; ;948116382532685825;Now playing MARTIN GARRIX ft ALESSO - In My Helicopter (SASA MALANGA VS ALEX GAROFALO)mash up #beats2dance #Ch1… https://t.co/3jIvhLAyAR
So Far Away;Martin Garrix;hits4uradio;2018-01-02 06:38;0;0;"None";; ;948081011656658944;This song is playing: Martin Garrix &amp; David Guetta - So Far Away (feat. Jamie Scott &amp; Romy) Listen: https://t.co/Yu55BIA5JO
So Far Away;Martin Garrix;PochoShm;2018-01-02 02:03;5;0;"None";@Rudgrcom ; ;948011950524583936;RT @Rudgrcom: Wishing everybody a magical 2018 🎆🍾✨  Martin Garrix | TimeOut72 https://t.co/0ov5iR1y6d https://t.co/wWEN3LXzvW
